1826	it's human intelligence augmented with	
1827	AI doing the job. And then the following	
1828	one is what I call the era of machine	
1829	mastery. The job is done completely by	
1830	an AI without a human in the loop. Okay.	
1831	So in the era of augmented intelligence,	
1832	your assistances will augment themselves	
1833	with an AI to either be more productive.	
1834	>> Yeah.	
1835	>> Okay. Or interestingly to reduce the	
1836	number of tasks that they need to do.	
1837	Correct. Now the more the number of	
1838	tasks get reduced, the more they'll have	
1839	the bandwidth and ability to do tasks	
1840	like take care of your dog, right? or	
1841	tasks that you know basically is about	
1842	meeting your guests or whatever human	
1843	connection.	
1844	>> Yeah.	
1845	>> Life connection	
1846	but do you think you need three for that	
1847	or maybe now that some tasks have been	
1848	you know outsourced to AI will you need	
1849	two? You can easily calculate that from	
1850	call center agents. So from call center	
1851	agents they're not firing everyone but	
1852	they're taking the first part of the	
1853	funnel and giving it to an AI. So	
1854	instead of having 2,000 agents in a in a	
1855	call center, they can now do the job	
1856	with 1,800. I'm just making that number	
1857	up. H society needs to think about the	
1858	200.	
1859	>> And you're telling me that they won't	
1860	move into other roles somewhere else.	
1861	>> I am telling you I don't know what those	
1862	roles are.	
1863	>> Well, I think we should all be	
1864	musicians. We should all be authors. We	
1865	should all be artists. We should all be	
1866	entertainers. We should all be	
1867	comedians. We should all these are roles	
1868	that will remain.	
1869	We should all be plumbers for the next 5	
1870	to 10 years. Fantastic. Okay. But even	
1871	that requires society to morph	
1872	and societyy's not talking about it.	
1873	Okay. I had this wonderful interview	
1874	with friends of mine, Peter Dendez and	
1875	and some of our friends and and they	
1876	were saying, "Oh, you know, the American	
1877	people are resilient. They're going to	
1878	be entrepreneurs." I was like,	
1879	seriously, you're expecting a truck	
1880	driver that will be replaced by an	
1881	autonomous truck to become an	
1882	entrepreneur? Like, please put yourself	
1883	in the shoes of real people,	
1884	right? You expect a single mother who	
1885	has three jobs	
1886	And I'm not saying this is a dystopia.	
1887	It's a dystopia if humanity manages it	
1888	badly. Why? Because this could be the	
1889	utopia itself where that single mother	
1890	does not need three jobs.	
1891	Okay? If we of if of our society was	
1892	just enough, that single mother should	
1893	have never needed three jobs,	
1894	right? But the problem is our capitalist	
1895	mindset is labor arbitrage. Is that I	
1896	don't care what she goes through.	
1897	You know, if if you're if you're	
1898	generous in your assumption, you'll say	
1899	because, you know, of what I've been	
1900	given, I've been blessed. or if you're	
1901	mean in your assumption, it's going to	
1902	be because she's an eater. I'm a a	
1903	successful businessman. The world is	
1904	supposed to be fair. I work hard. I make	
1905	money. We don't care about them.	
1906	>> Are we asking of ourselves here	
1907	something that is not inherent in the	
1908	human condition? What I mean by that is	
1909	the reason why me and you are in this my	
1910	office here. We're on the fourth or	
1911	third floor of my office in central	
1912	London. big office, 25,000 square feet	
1913	with lights and internet connections and	
1914	Wi-Fi and modems and AI teams	
1915	downstairs. The reason that all of this	
1916	exists is because something inherent in	
1917	my ancestors meant that they built and	
1918	accomplished and grew and that was like	
1919	inherent in their DNA. There was	
1920	something in their DNA that said we will	
1921	expand and conquer and accomplish. So	
1922	that's they've passed that to us because	
1923	we're their offspring and that's why we	
1924	find ourselves in these skyscrapers.	
1925	There is truth to that story. It's not	
1926	your ancestors,	
1927	>> right?	
1928	>> What is it?	
1929	>> It's the media brainwashing you	
1930	>> really	
1931	>> 100%.	
1932	>> But if if you look back before times of	
1933	media	
1934	>> Mhm.	
1935	>> the reason why homo sapiens were so	
1936	successful was because they were able to	
1937	dominate other tribes	
1938	>> through banding together and	
1939	communication. They conquered all these	
1940	other these other um whatever came	
1941	before homo sapiens.	
1942	>> Yeah. So, so the the reason humans were	
1943	successful in my view is because they	
1944	could form a tribe to start. It's not	
1945	because of our intelligence. I always	
1946	joke and say Einstein would be eaten in	
1947	the jungle in 2 minutes.	
1948	>> Right? You know, the reason why we	
1949	succeeded is because Einstein could	
1950	partner with a a big guy that protected	
1951	him while he was working on relativity	
1952	in the jungle. Right? Now the the the	
1953	further than that. So so you have to	
1954	assume that life is a very funny game	
1955	because it provides	
1956	and then it it deprivives and then it	
1957	provides and then it deprivives. And for	
1958	some of us in that stage of deprivation	
1959	we try to say okay let's take the other	
1960	guys you know let's just go to the other	
1961	tribe take what they have or for some of	
1962	us unfortunately we tend to believe okay	
1963	you know what I'm powerful uh f the rest	
1964	of you I'm just going to be the boss now	
1965	it's interesting that you	
1966	you know position this as the condition	
1967	of humanity if you really look at the	
1968	majority of humans. What do the majority	
1969	of humans want?	
1970	Be honest. They want to hug their kids.	
1971	They want a good meal. Want good sex.	
1972	They want love. They want, you know, to	
1973	for most humans, don't measure on you	
1974	and I. Okay? Don't measure by this	
1975	foolish person that's dedicated the rest	
1976	of his life to to try and warn the world	
1977	around AI or, you know, solve uh love	
1978	and relationships. That's that's crazy.	
1979	That's I and I will tell you openly and	
1980	you met Hannah, my wonderful wife. It's	
1981	the biggest title of this year for me is	
1982	which of that am I actually responsible	
1983	for? Which of that should I do without	
1984	the sense of responsibility? Which of	
1985	that should I do because I can? Which of	
1986	I ignore completely? But the reality is	
1987	most humans, they just want to hug their	
1988	loved ones. Okay? And if we could give	
1989	them that	
1990	without the uh you know the the need to	
1991	work 20 you know 60 hours a week they	
1992	would take that for sure. Okay. And you	
1993	and I will think ah but life will be	
1994	very boring. To them life will be	
1995	completely fulfilling. Go to Latin	
1996	America.	
1997	Go to Latin America and see the people	
1998	that go work enough to earn enough to	
1999	eat today and go dance for the whole	
2000	night. Go to Africa.	
2001	where people are sitting literally on	
2002	you know sidewalks in the street and and	
2003	you know completely full of laughter and	
2004	joy. We we were lied to the the gullible	
2005	majority the cheerleaders. We were lied	
2006	to to to believe that we need to fit as	
2007	another gear in that system. But if that	
2008	system didn't exist nobody none of us	
2009	will go wake up in the morning and go	
2010	like oh I want to create it. Totally	
2011	not. I mean,	
2012	you've touched on it many times today.	
2013	We don't need, you know, most people	
2014	that build those things don't need the	
2015	money.	
2016	So, why do they do it though? Because	
2017	homo sapiens were incredible	
2018	competitors. They outco competed other	
2019	human species effectively. So, I'm what	
2020	I'm saying is is is that competition not	
2021	inherent in our in our wiring? and and	
2022	therefore are we are we is it wishful	
2023	thinking to think that we could	
2024	potentially pause and say we we okay	
2025	this is it we have enough now and we're	
2026	going to	
2027	focus on just enjoying in my work I call	
2028	that the map mad spectrum okay mut	
2029	mutually assured prosperity versus	
2030	mutually assured destruction destruction	
2031	okay and you really have to start	
2032	thinking about about this because in my	
2033	mind what we have is the potential for	
2034	everyone. I mean you and I today have a	
2035	better life than the queen of England	
2036	100 years ago. Correct? Everybody knows	
2037	that.	
2038	>> Uh and yet that quality of life is not	
2039	good enough.	
2040	>> The truth is like just like you walk	
2041	into a an electronic shop and there are	
2042	60 TVs and you look at them and you go	
2043	like this one is better than that one.	
2044	Right? But in reality, if you take any	
2045	of them home, it's superior quality to	
2046	anything that you'll ever need. More	
2047	than anything you you'll ever need. That	
2048	that's the truth of our life today. The	
2049	truth of our life today is that there	
2050	isn't much more missing.	
2051	>> No.	
2052	>> Okay. And and when when you know	
2053	Californians tell us, "Oh, but AI is	
2054	going to increase productivity and solve	
2055	this." And nobody asked you for that.	
2056	Honestly, I never elected you to decide	
2057	on my behalf that, you know, getting a	
2058	machine to answer me on a call center is	
2059	better for me. I really didn't. Okay?	
2060	And and because those unelected	
2061	individuals are making all the	
2062	decisions, they're selling those	
2063	decisions to us through what media.	
2064	Okay? All lies from A to Z. None of it	
2065	is what you need.	
2066	And and interestingly, you know me, I I	
2067	this year I failed. Unfortunately, I	
2068	won't be able to do it. But I normally	
2069	do a 40 days silent retreat in nature.	
2070	Okay? And you know what? Even as I go to	
2071	those nature places, I'm so well trained	
2072	that unless I have a a waitro nearby,	
2073	I'm not able to like I I'm I'm in	
2074	nature, but I need to be able to drive	
2075	20 minutes to get my rice cakes. Like	
2076	what? What? who was taught me that this	
2077	is the way to live. All of the media	
2078	around me, all of the of the of the	
2079	messages that I get all the time, try to	
2080	sit back and say, "What if life had	
2081	everything?	
2082	What if I had everything I needed? I	
2083	could read. I could uh, you know, do my	
2084	handcrafts and hobbies. I could, you	
2085	know, fix my, you know, restore classic	
2086	cars. Not because I need the money, but	
2087	because it's just a beautiful hobby. I	
2088	could, you know, uh, build AIS to help	
2089	people with their long-term committed	
2090	relationships, but really price it for	
2091	free. What if	
2092	What if would you still insist on making	
2093	money?	
2094	I think no. I think a few of us will	
2095	still and they will still crush the rest	
2096	of us and hopefully soon the AI will	
2097	crush them.	
2098	Right? That is the problem with your	
2099	world today. I will tell you hands down	
2100	the problem with with our world today is	
2101	the A in face RIPs.	
2102	It's the A in face RIP. It's it's	
2103	accountability. The problem with our	
2104	world today, as I said, the top is lying	
2105	all the time. The bottom is gullible	
2106	cheerleaders and there is no	
2107	accountability. You cannot hold anyone	
2108	in our world accountable today. Okay?	
2109	You cannot hold someone that develops an	
2110	AI that has the power to completely flip	
2111	our world upside down. You cannot hold	
2112	them accountable and say why did you do	
2113	this? You cannot hold them accountable	
2114	and tell them to stop doing this. You	
2115	look at the world the wars around the	
2116	world. Million hundreds of thousands of	
2117	people are dying. Okay. And you know and	
2118	international court of justice will say	
2119	oh this is war crimes. You can't hold	
2120	anyone accountable. Okay. You have 51%	
2121	of the US today is saying stop that	
2122	51% change their their their lawy their	
2123	view that that their money shouldn't be	
2124	spent on wars abroad. Okay. You can't	
2125	hold anyone accountable. Trump can do	
2126	whatever he wants. He starts tariffs	
2127	which is against the the constitution of	
2128	the US without consulting with the	
2129	Congress. You can't hold him	
2130	accountable. They say they're not going	
2131	to show the Epstein files. You can't	
2132	hold them accountable. It's quite	
2133	interesting in in Arabic we have that	
2134	proverb that says the highest of your	
2135	horses you can go and ride. I'm not	
2136	going to change my mind. Okay. And	
2137	that's truly	
2138	>> what does that mean?	
2139	>> So basically people in the in the old	
2140	Arabia they would ride the horse to you	
2141	know to exert their power if you want.	
2142	So go ride your highest horse. You're	
2143	not going to change my mind.	
2144	>> Oh okay.	
2145	>> Right. And and the truth is that's I	
2146	think that's what our politicians today	
2147	have discovered. What our	
2148	oligarchs have discovered what our uh	
2149	tech oligarchs have discovered is that I	
2150	don't even need to worry about the	
2151	public opinion anymore. Okay, at the	
2152	beginning I would have to say ah this is	
2153	for democracy and freedom and I have the	
2154	right to defend myself and you know all	
2155	of that crap and then eventually when	
2156	the world wakes up and says no no hold	
2157	on hold on you're going too far they go	
2158	like yeah go ride your highest horse I	
2159	don't care you can't change me there is	
2160	no constitution there is no ability for	
2161	any any citizen to do anything	
2162	>> is it possible to have a society where	
2163	like the one you describe where	
2164	there isn't hierarchies because it	
2165	appears to me that humans	
2166	assemble hierarchies very very quickly	
2167	very naturally and the minute you have a	
2168	hierarchy you have many of the problems	
2169	that you've described where there's a	
2170	top and a bottom and the top have a lot	
2171	of power and the bottom	
2172	>> so so the mathematics mathematically is	
2173	actually quite interesting what I call	
2174	the uh the baseline relevance so so	
2175	think of it this way say the average	
2176	human is an IQ of 100.	
2177	>> Yeah.	
2178	>> Okay. I tend to believe that when I use	
2179	my AIS today,	
2180	I borrow around 50 to 80 IQ points. I	
2181	say that because I've worked with people	
2182	that had 50 to 80 IQ points more than	
2183	me. And I now can see that I can sort of	
2184	stand my my place.	
2185	50 50 IQ points, by the way, is enormous	
2186	because IQ is exponential. So the the	
2187	last 50 are bigger than my entire IQ,	
2188	right?	
2189	If I borrow 50 IQ points on top of say	
2190	100 that I have, that's 30%.	
2191	If I can borrow 100 IQ, that's 50%. That	
2192	that's so, you know, basically doubling	
2193	my intelligence. But if I can borrow	
2194	4,000 IQ points	
2195	in 3 years time, my IQ itself, my base	
2196	is irrelevant. Whether you are smarter	
2197	than me by 20 or 30 or 50 which in our	
2198	world today made a difference	
2199	in the future if we can all augment with	
2200	4,000 I end up with 4,100 another ends	
2201	up with 400 4, you know 130 really	
2202	doesn't make much difference. Okay. And	
2203	because of that the difference between	
2204	all of humanity and the augmented	
2205	intelligence	
2206	is going to be irrelevant. So all of us	
2207	suddenly become equal and and this also	
2208	happens economically. All of us become	
2209	peasants.	
2210	And I never wanted to tell you that	
2211	because I think it will make you run	
2212	faster. Okay? But unless you're in the	
2213	top.1%,	
2214	you're a peasant. There is no middle	
2215	class. There is, you know, if a CEO can	
2216	be replaced by an AI, all of our middle	
2217	class is going to disappear.	
2218	>> What are you telling me?	
2219	All of us will be equal and it's up to	
2220	all of us to create the society that we	
2221	want to live in	
2222	>> which is a good thing	
2223	>> 100%. But that society is not	
2224	capitalism.	
2225	>> What is it?	
2226	>> Unfortunately, it's much more socialism.	
2227	It's much more hunter gatherer. Okay.	
2228	It's much more communionike if you want.	
2229	This is a society where humans connect	
2230	to humans, connect to nature, connect to	
2231	the land, connect to knowledge, connect	
2232	to spirituality. H where all that we	
2233	wake up every morning worried about	
2234	doesn't feature anymore	
2235	and it's a it's a better world believe	
2236	it or not	
2237	>> and are you	
2238	>> we have to transition to it	
2239	>> okay so in such a world which I guess is	
2240	your version of the utopia that we can	
2241	get to when I wake up in the morning	
2242	what do I do	
2243	>> what do you do today	
2244	>> I woke up this morning I spent a lot of	
2245	time with my dog cuz my dog is sick as	
2246	>> you're going to do that too	
2247	>> yeah I was stroking him a lot and then I	
2248	fed him and he sick again and I just	
2249	thought, "Oh god." So I spoke to the	
2250	vet.	
2251	>> You spend a lot of time with your other	
2252	dog. You can do that, too.	
2253	>> Okay.	
2254	>> Right.	
2255	>> But then I was very excited to come	
2256	here, do this, and after this I'm going	
2257	to work. It's Saturday, but I'm going to	
2258	go downstairs in the office and work.	
2259	>> Yeah. So six hours of the day so far are	
2260	your dogs and me.	
2261	>> Yeah.	
2262	>> Good. You can do that still.	
2263	>> And then build my business.	
2264	>> You You may not need to build your	
2265	business,	
2266	>> but I enjoy it.	
2267	>> Yeah. Then do it. If you enjoy it, do	
2268	it. You may wake up and then, you know,	
2269	instead of building your business, you	
2270	may invest in your body a little more,	
2271	go to the gym a little more, go play a	
2272	game, go read a book, go prompt an AI	
2273	and learn something. It's not a horrible	
2274	life. It's the life of your	
2275	grandparents.	
2276	It's just two generations ago where	
2277	people went to work before the invention	
2278	of more. Remember, huh? people who who	
2279	started working in the 50s and 60s, they	
2280	worked to make enough money to live a	
2281	reasonable life, went home at 5:00 p.	
2282	p.m. had tea with their with their loved	
2283	ones, had a wonderful dinner around the	
2284	table, did a lot of things, you know, uh	
2285	for the rest of the evening and enjoyed	
2286	life.	
2287	>> Some of them	
2288	>> in the 50s and 60s, there were still	
2289	people that were	
2290	>> correct. And I think it's a very	
2291	interesting question.	
2292	uh how many of them and I really really	
2293	am I actually wonder if people will tell	
2294	me do we think that 99% of the world	
2295	cannot live without working or that 99%	
2296	of the world would happily live without	
2297	working	
2298	>> what do you think	
2299	>> I think if we if you give me other	
2300	purpose	
2301	you know we we defined our purpose as	
2302	work that's a capitalist lie	
2303	>> was there ever a time in human history	
2304	where our purpose wasn't work	
2305	>> 100%.	
2306	>> When was that?	
2307	>> All through human history until the	
2308	invention of Moore.	
2309	>> I thought my ancestors were out hunting	
2310	all day.	
2311	>> No, they went out hunting once a week.	
2312	They fed the tribe for the week. They	
2313	gathered for a couple of hours every	
2314	day. Farmers, you know, saw the seeds	
2315	and and waited for months at on end.	
2316	>> What did they do with the rest of the	
2317	time?	
2318	>> They connected as humans. They explored.	
2319	They uh were curious. They discussed	
2320	spirituality and the stars. They they	
2321	they lived. They hugged. They made love.	
2322	They lived.	
2323	>> They killed each other a lot.	
2324	>> They they still kill each other today.	
2325	>> Yeah. That's what I'm saying. So	
2326	>> to take that out of the equation, if you	
2327	look at how	
2328	>> and by the way that actually that	
2329	statement again, one of the of the 25	
2330	tips I I talk about uh to to tell	
2331	the truth is words mean a lot. No,	
2332	humans did not kill each other a lot.	
2333	Very few generals instructed humans or	
2334	tribe leaders instructed lots of humans	
2335	to kill each other. But if you leave	
2336	humans alone, I tend to believe 99 98%	
2337	of the people I know, let me just take	
2338	that sample, wouldn't hit someone in the	
2339	face. And if someone attempted to hit	
2340	them in the face, they'd defend	
2341	themselves but wouldn't attack back.	
2342	Most humans are okay. Most of us are	
2343	wonderful beings.	
2344	Most of us have no,	
2345	you know, yeah, you know, most people	
2346	don't don't need a Ferrari. They want a	
2347	Ferrari because it gets sold to them all	
2348	the time. But if there were no Ferraris	
2349	or everyone had a Ferrari, people	
2350	wouldn't care.	
2351	Which, by the way, that is the world	
2352	we're going into. There will be no	
2353	Ferraris or everyone had Ferraris,	
2354	right? n you know the majority of	
2355	humanity will never have the income on	
2356	UBI to to buy something super expensive.	
2357	Only the very top guys in Elisium will	
2358	be you know driving cars that are made	
2359	for them by the AI or not even driving	
2360	anymore. Okay. Or	
2361	you know again sadly ide from an	
2362	ideology point of view it's a strange	
2363	place but you'll get communism that	
2364	functions.	
2365	The problem with communism is that	
2366	didn't it didn't function. It didn't	
2367	provide for for its society. But the	
2368	concept was you know what everyone gets	
2369	their needs. And I don't say that	
2370	supportive of either society. I don't	
2371	say that because I dislike capitalism. I	
2372	always told you I'm a capitalist. I want	
2373	to end my life with 1 billion happy and	
2374	I use capitalist methods to get there.	
2375	The objective is not dollars. The	
2376	objective is number of happy people.	
2377	>> Do you think there'll be My girlfriend,	
2378	she's always bloody right. I've said	
2379	this a few times on this podcast. If	
2380	you've listened before, you've probably	
2381	heard me say this. I don't tell her	
2382	enough in the moment, but I figure out	
2383	from speaking to experts that she's so	
2384	fucking right. She like predicts things	
2385	before they happen. And one of her	
2386	predictions that she's been saying to me	
2387	for the last two years, which in my head	
2388	I've been thinking now, I don't I don't	
2389	believe that, but now maybe I'm thinking	
2390	she's tr she's telling the truth. I hope	
2391	she's going to listen to this one is she	
2392	keeps saying to me, she's been saying	
2393	for the last two years, she was there's	
2394	going to be a big split in society. She	
2395	was and the way she describes it is	
2396	she's saying like there's going to be	
2397	two groups of people. the people that	
2398	split off and go for this almost	
2399	huntergatherer	
2400	community centric connection centric	
2401	utopia and then there's going to be this	
2402	other group of people who pursue	
2403	you know the technology and the AI and	
2404	the optimization and get the brain chips	
2405	cuz like there's nothing on earth that's	
2406	going to persuade my girlfriend to get	
2407	the computer brain chips%	
2408	>> but there will be people that go for it	
2409	and they'll have the highest IQs and	
2410	they'll be the most productive by	
2411	whatever objective measure of	
2412	productivity you want to apply and she's	
2413	very convinced there's going to be this	
2414	splitting of society.	
2415	>> So there was there was a I don't know if	
2416	you had Hugo Dearis here.	
2417	>> No.	
2418	>> Yeah. A very very very renowned	
2419	eccentric uh computer scientist who	
2420	wrote a book called the Arctic War and	
2421	the Arctic War was basically around you	
2422	know how we it's not going to first it's	
2423	not going to be a war between humans and	
2424	AI. It will be a war between people who	
2425	support AI and people who sort of don't	
2426	want it anymore. Okay? And and it is and	
2427	and it will be us versus each other	
2428	saying should we allow AI to take all	
2429	the jobs or should we you know some	
2430	people will support that very much and	
2431	say yeah absolutely and so you know we	
2432	will benefit from it and others will say	
2433	no why why we don't need any of that why	
2434	don't we keep our jobs and let AI do 60%	
2435	of the work and all of us work 10our	
2436	weeks and it's a beautiful society by	
2437	the way that's a possibility so a	
2438	possibility if society awakens is to say	
2439	okay everyone still keeps their job, but	
2440	they're assisted by an AI that makes	
2441	their job much easier. So, it's not, you	
2442	know, this uh this hard labor that we do	
2443	anymore, right? It's a possibility. It's	
2444	just a mindset. A mindset that says in	
2445	that case, the capitalist still pays	
2446	everyone.	
2447	Uh they still make a lot of money. The	
2448	business is really great, but everyone	
2449	that they pay has purchasing power to	
2450	keep the economy running. So,	
2451	consumption continues, so GDP continues	
2452	to grow. It's a beautiful setup,	
2453	but that's not the capitalist labor	
2454	arbitrage.	
2455	>> But also, when you're competing against	
2456	other nations	
2457	>> and other competitors and other	
2458	businesses,	
2459	>> whichever nation is most brutal and	
2460	drives the highest gross margins, gross	
2461	profits is going to be the nation that	
2462	>> So, there are examples in the world,	
2463	this is why I say it's the map mad	
2464	spectrum. There are examples in the	
2465	world where when we recognize mutually	
2466	assured destruction, okay, we we decide	
2467	to shift. So nuclear threat for the	
2468	whole world makes nations across nations	
2469	makes nations work together, right? By	
2470	saying, hey, by the way, prolification	
2471	of nuclear weapon is not weapons is not	
2472	good for humanity. Let's all of us limit	
2473	it. Of course, you get the rogue player	
2474	that, you know, doesn't want to sign the	
2475	agreement and wants to continue to to	
2476	have that, you know, that that weapon in	
2477	their arsenal. Fine. But at least the	
2478	rest of humanity agrees that if you have	
2479	a nuclear weapon, we're part of an	
2480	agreement between us. Mutually assured	
2481	prosperity, you know, is the CERN	
2482	project. CERN is too too complicated for	
2483	any nation to build it alone. But it is	
2484	really, you know, a very useful thing	
2485	for physicists and for understanding	
2486	science. So all nations send their	
2487	scientists all collaborate and everyone	
2488	uses the outcome. It's possible. It's	
2489	just a mindset. The only barrier between	
2490	a hum, you know, a utopia for humanity	
2491	and AI and the dystopia we're going	
2492	through is is a capitalist mindset.	
2493	That's the only barrier. Can you believe	
2494	that? It's hunger for power, greed, ego,	
2495	>> which is inherent in humans.	
2496	>> I disagree. especially humans that live	
2497	on other islands.	
2498	>> I disagree. If you ask, if you take a	
2499	poll across everyone watching, okay,	
2500	would they prefer to have a world where	
2501	there is one tyrant, you know, running	
2502	all of us, or would they prefer to have	
2503	a world where we all have harmony?	
2504	>> I completely agree, but they're two	
2505	they're two different things. What I'm	
2506	saying is I know that that's what the	
2507	audience would say they want, and I'm	
2508	sure that is what they want, but the	
2509	reality of human beings is through	
2510	history proven to be something else.	
2511	Like, you know, if think about the	
2512	people that lead the world at the	
2513	moment, is that what they would say?	
2514	>> Of course not.	
2515	>> And they're the ones that are	
2516	influencing.	
2517	>> Of course not. Of course not. But you	
2518	know what's funny? I'm the one trying to	
2519	be positive here and you're the one that	
2520	has given up on on human.	
2521	>> It's not. It's Do you know what it is?	
2522	It goes back to what I said earlier,	
2523	which is the pursuit of what's actually	
2524	true irrespective. I'm with you. That's	
2525	why I'm screaming for the whole world	
2526	because still today in this country that	
2527	claims to be a democracy. If everyone	
2528	says, "Hey, please sit down and talk	
2529	about this."	
2530	There will be a shift. There will be a	
2531	change.	
2532	>> AI agents aren't coming. They are	
2533	already here. And those of you who know	
2534	how to leverage them will be the ones	
2535	that change the world. I spent my whole	
2536	career as an entrepreneur regretting the	
2537	fact that I never learned to code. AI	
2538	agents completely change this. Now, if	
2539	you have an idea and you have a tool	
2540	like Replet, who are a sponsor of this	
2541	podcast, there is nothing stopping you	
2542	from turning that idea into reality in a	
2543	matter of minutes. With Replet, you just	
2544	type in what you want to create and it	
2545	uses AI agents to create it for you. And	
2546	now I'm an investor in the company as	
2547	well as them being a brand sponsor. You	
2548	can integrate payment systems or	
2549	databases or loginins. Anything that you	
2550	can type. Whenever I have an idea for a	
2551	new website or tool or technology or	
2552	app, I go on replet.com and I type in	
2553	what I want. A new to-do list, a survey	
2554	form, a new personal website. Anything I	
2555	type, I can create. So, if you've never	
2556	tried this before, do it now. Go to	
2557	replet.com and use my code Steven for	
2558	50% off a month of your Replet call	
2559	plan. Make sure you keep what I'm about	
2560	to say to yourself. I'm inviting 10,000	
2561	of you to come even deeper into the	
2562	diary of a CEO. Welcome to my inner	
2563	circle. This is a brand new private	
2564	community that I'm launching to the	
2565	world. We have so many incredible things	
2566	that happen that you are never shown. We	
2567	have the briefs that are on my iPad when	
2568	I'm recording the conversation. We have	
2569	clips we've never released. We have	
2570	behindthe-scenes conversations with the	
2571	guest and also the episodes that we've	
2572	never ever released. and so much more.	
2573	In the circle, you'll have direct access	
2574	to me. You can tell us what you want	
2575	this show to be, who you want us to	
2576	interview, and the types of	
2577	conversations you would love us to have.	
2578	But remember, for now, we're only	
2579	inviting the first 10,000 people that	
2580	join before it closes. So, if you want	
2581	to join our private closed community,	
2582	head to the link in the description	
2583	below or go to daccircle.com.	
2584	One of the things I'm actually really	
2585	compelled by is this idea of utopia and	
2586	what that might look and feel like	
2587	because one of the	
2588	>> it may not be as utopia to you I feel	
2589	but uh	
2590	>> well I amum really interestingly when I	
2591	have conversations with billionaires not	
2592	recording especially billionaires that	
2593	are working on AI the thing they keep	
2594	telling me and I've said this before I	
2595	think I said it in the Jeffrey Hinton	
2596	conversation is they keep telling me	
2597	that we're going to have so much free	
2598	time that those billionaires are now	
2599	investing in things like football clubs	
2600	and sporting events and live music and	
2601	festivals because they believe that	
2602	we're going to be in an age of	
2603	abundance. This sounds a bit like	
2604	utopia.	
2605	>> Yeah,	
2606	>> that sounds good. That sounds like a	
2607	good good thing.	
2608	>> Yeah. How do we get there?	
2609	>> I don't know.	
2610	>> That's this is the entire conversation.	
2611	The entire conversation is what does	
2612	society have to do to get there? What	
2613	does society have to do to get there?	
2614	>> We need to stop uh uh thinking from a	
2615	mindset of scarcity. It	
2616	>> this goes back to my point which is we	
2617	don't have a good track record of that.	
2618	>> Yeah. So this is probably the the reason	
2619	for the other half of my work which is	
2620	you know I'm trying to say	
2621	what really matters to humans.	
2622	>> What is that?	
2623	>> If you ask most humans what do they want	
2624	more most in life? I'd say they want to	
2625	love their family, raise a family. Yeah,	
2626	>> love.	
2627	That's what most humans want most. We	
2628	want to love and be loved. We want to be	
2629	happy. We want those we care about to be	
2630	safe and happy. And we want to love to	
2631	love and be loved. I tend to believe	
2632	that the only way for us to get to a	
2633	better place is for the evil people at	
2634	the top to be replaced with AI.	
2635	Okay? Because they won't be replaced by	
2636	us.	
2637	And as per the second uh dilemma, they	
2638	will have to replace themselves by AI.	
2639	Otherwise, they lose their advantage. If	
2640	their competitor moves to AI, if China	
2641	hands over their arsenal to AI, America	
2642	has to hand over their arsenal to AI.	
2643	>> Interesting. So, let's play out this	
2644	scenario. Okay, this is interesting to	
2645	me. So if we replace the leaders that	
2646	are power hungry with AIs that have our	
2647	interests at heart, then we might have	
2648	the ability to live in the utopia you	
2649	describe	
2650	>> 100%.	
2651	>> Will interesting and and in my mind AI	
2652	by definition will have our best	
2653	interest in mind	
2654	because of what normally is referred to	
2655	as the minimum energy principle. So, so	
2656	if you ask, if you understand	
2657	if you understand that at the very core	
2658	of physics, okay, the reason we exist in	
2659	our world today is what is known as	
2660	entropy. Okay, entropy is is is the	
2661	universe's nature to decay, you know,	
2662	tendency to break down. You know, if you	
2663	if I drop this uh uh you know, mug, it	
2664	doesn't drop and then come back up.	
2665	>> By the way, plausible. There is a	
2666	plausible scenario where I drop it and	
2667	the tea, you know, spills in the air and	
2668	then falls in the mug. One in a trillion	
2669	configurations, but entropy says because	
2670	it's one in a trillion, it's never going	
2671	to happen or rarely ever going to	
2672	happen. So everything will break down.	
2673	You know, if you leave a a garden	
2674	unhedged, it will become a jungle. Okay?	
2675	W with that in mind,	
2676	the role of intelligence is what? Is to	
2677	bring order to that chaos.	
2678	>> Mhm. That's what intelligence does. It	
2679	tries to bring order to that chaos.	
2680	Okay? And because it tries to bring	
2681	order to that chaos, the more	
2682	intelligent a being is,	
2683	>> the more it tries to apply that	
2684	intelligence with minimum waste and	
2685	minimum resources.	
2686	>> Yeah.	
2687	>> Okay. And you know that. So you can	
2688	build this business for a million	
2689	dollars or you can if you can afford to	
2690	build it for you know uh 200,000 you'll	
2691	build it. If you are forced to build it	
2692	for 10 million you're going to have to.	
2693	But you're always going to minimize	
2694	waste and and resources.	
2695	>> Yeah.	
2696	>> Okay. So, if you assume this to be true,	
2697	>> the a super intelligent AI will not want	
2698	to destroy ecosystems. It will not want	
2699	to kill a million people	
2700	because that's a waste of energy,	
2701	explosives, money, power, and people.	
2702	By definition, the smartest people you	
2703	know who are not controlled by their ego	
2704	will say that the best possible uh	
2705	future for for Earth is for all species	
2706	to continue.	
2707	>> Okay. On this point of efficiency, if an	
2708	AI is designed to drive efficiency,	
2709	would it then not want us to be putting	
2710	demands on our health services and our	
2711	social services? I believe that will be	
2712	definitely true and definitely they	
2713	definitely they won't allow you to fly	
