1941	before homo sapiens.	—
1942	>> Yeah. So, so the the reason humans were	>> Oui. Donc, si l’homme a survécu,
1943	successful in my view is because they	c’est parce qu’il savait créer une tribu.
1944	could form a tribe to start. It's not	Pas à cause de son intelligence.
1945	because of our intelligence. I always	Je plaisante souvent : Einstein
1946	joke and say Einstein would be eaten in	se serait fait dévorer dans la jungle
1947	the jungle in 2 minutes.	en deux minutes.
1948	>> Right? You know, the reason why we	>> Oui ! Et s’il a survécu, c’est que
1949	succeeded is because Einstein could	quelqu’un de costaud
1950	partner with a a big guy that protected	s’est associé à lui pour le protéger
1951	him while he was working on relativity	pendant qu’il inventait la relativité.
1952	in the jungle. Right? Now the the the	—
1953	further than that. So so you have to	Mais plus loin encore, la vie est un jeu étrange :
1954	assume that life is a very funny game	elle donne, retire, redonne, retire.
1955	because it provides	—
1956	and then it it deprivives and then it	—
1957	provides and then it deprivives. And for	Et à chaque fois qu’elle retire,
1958	some of us in that stage of deprivation	certains disent :
1959	we try to say okay let's take the other	« Allons piller le voisin ! »
1960	guys you know let's just go to the other	On attaque l’autre tribu.
1961	tribe take what they have or for some of	Et d’autres disent :
1962	us unfortunately we tend to believe okay	« Je suis puissant, tant pis pour vous. »
1963	you know what I'm powerful uh f the rest	—
1964	of you I'm just going to be the boss now	Je serai le chef maintenant.
1965	it's interesting that you	—
1966	you know position this as the condition	C’est intéressant que tu voies cela
1967	of humanity if you really look at the	comme la condition humaine, car,
1968	majority of humans. What do the majority	si tu regardes la majorité des gens,
1969	of humans want?	qu'est-ce qu'ils veulent ?
1970	Be honest. They want to hug their kids.	Honnêtement, ils veulent étreindre leurs enfants.
1971	They want a good meal. Want good sex.	Ils veulent bien manger. Faire l’amour.
1972	They want love. They want, you know, to	Ils veulent de l’amour, du lien,
1973	for most humans, don't measure on you	mais pas, comme toi et moi,
1974	and I. Okay? Don't measure by this	dans une quête dévorante.
1975	foolish person that's dedicated the rest	Je le dis en riant : j’ai consacré ma vie
1976	of his life to to try and warn the world	à prévenir des dangers de l’IA ou à comprendre l’amour.
1977	around AI or, you know, solve uh love	C’est fou, n’est‑ce pas ?
1978	and relationships. That's that's crazy.	C’est dingue.
1979	That's I and I will tell you openly and	Et je te le dis franchement —
1980	you met Hannah, my wonderful wife. It's	tu as rencontré Hannah, ma femme —
1981	the biggest title of this year for me is	la grande question de mon année, c’est :
1982	which of that am I actually responsible	de quoi suis‑je réellement responsable ?
1983	for? Which of that should I do without	Que dois‑je faire sans charge morale ?
1984	the sense of responsibility? Which of	Que dois‑je faire juste parce que je peux ?
1985	that should I do because I can? Which of	Et que dois‑je ignorer complètement ?
1986	I ignore completely? But the reality is	—
1987	most humans, they just want to hug their	La réalité, c’est que la plupart des humains
1988	loved ones. Okay? And if we could give	veulent juste serrer leurs proches.
1989	them that	Et si on leur offrait cela
1990	without the uh you know the the need to	sans devoir trimer 60 heures
1991	work 20 you know 60 hours a week they	par semaine, ils accepteraient sans hésiter.
1992	would take that for sure. Okay. And you	—
1993	and I will think ah but life will be	Toi et moi, on dirait : “Ce serait ennuyeux.”
1994	very boring. To them life will be	Pour eux, ce serait le bonheur.
1995	completely fulfilling. Go to Latin	Va en Amérique latine :
1996	America.	—
1997	Go to Latin America and see the people	va voir les gens là‑bas,
1998	that go work enough to earn enough to	qui travaillent juste assez pour manger,
1999	eat today and go dance for the whole	et dansent toute la nuit.
2000	night. Go to Africa.	Va en Afrique.
2001	Where people are sitting literally on	Où les gens sont littéralement assis sur
2002	you know sidewalks in the street and and	les trottoirs, dans la rue, et
2003	you know completely full of laughter and	pleins de rires et de joie.
2004	joy. We we were lied to the the gullible	On nous a menti, à nous, la majorité crédule,
2005	majority the cheerleaders. We were lied	les supporters enthousiastes. On nous a fait croire
2006	to to to believe that we need to fit as	qu’il fallait devenir un rouage
2007	another gear in that system. But if that	dans ce système. Mais si ce système n’existait pas,
2008	system didn't exist nobody none of us	personne, aucun de nous,
2009	will go wake up in the morning and go	ne se lèverait le matin en disant :
2010	like oh I want to create it. Totally	« Tiens, j’ai envie de créer ça ! »
2011	not. I mean,	Non, pas du tout.
2012	you've touched on it many times today.	Tu l’as souvent souligné aujourd’hui.
2013	We don't need, you know, most people	Nous n’avons pas besoin de ça. Tu sais, la plupart de ceux
2014	that build those things don't need the	qui construisent ces choses n’ont pas besoin d’argent.
2015	money.	—
2016	So, why do they do it though? Because	Alors, pourquoi le font‑ils ? Parce que
2017	homo sapiens were incredible	Homo sapiens était un compétiteur incroyable.
2018	competitors. They outco competed other	Il a surpassé les autres espèces humaines.
2019	human species effectively. So, I'm what	—
2020	I'm saying is is is that competition not	Ce que je veux dire, c’est que cette compétition
2021	inherent in our in our wiring? and and	n’est‑elle pas inscrite dans nos gènes ?
2022	therefore are we are we is it wishful	Et donc, n’est‑ce pas illusoire
2023	thinking to think that we could	de penser qu’on pourrait un jour
2024	potentially pause and say we we okay	s’arrêter et dire : « C’est bon, on a assez »,
2025	this is it we have enough now and we're	et se concentrer sur le plaisir ?
2026	going to	—
2027	focus on just enjoying in my work I call	J’appelle cela, dans mon travail,
2028	that the map mad spectrum okay mut	le spectre MAP‑MAD : la prospérité
2029	mutually assured prosperity versus	assurée mutuellement,
2030	mutually assured destruction destruction	contre la destruction assurée mutuellement.
2031	okay and you really have to start	Et il faut vraiment commencer à y réfléchir,
2032	thinking about about this because in my	car selon moi, nous avons aujourd’hui
2033	mind what we have is the potential for	le potentiel d’offrir à chacun
2034	everyone. I mean you and I today have a	une belle vie. Toi et moi vivons mieux
2035	better life than the queen of England	que la reine d’Angleterre il y a 100 ans.
2036	100 years ago. Correct? Everybody knows	C’est vrai, tout le monde le sait.
2037	that.	—
2038	>> Uh and yet that quality of life is not	>> Et pourtant, cette qualité de vie ne suffit pas.
2039	good enough.	—
2040	>> The truth is like just like you walk	>> La vérité, c’est comme quand tu entres
2041	into a an electronic shop and there are	dans un magasin d’électronique,
2042	60 TVs and you look at them and you go	qu’il y a soixante télés, et tu compares,
2043	like this one is better than that one.	en disant “celle‑ci est meilleure que celle‑là”.
2044	Right? But in reality, if you take any	Mais en réalité, n’importe laquelle chez toi
2045	of them home, it's superior quality to	t’offrira une image bien meilleure
2046	anything that you'll ever need. More	que ce dont tu as besoin.
2047	than anything you you'll ever need. That	C’est exactement notre vie aujourd’hui.
2048	that's the truth of our life today. The	C’est ça, la vérité du monde actuel :
2049	truth of our life today is that there	il ne manque presque plus rien.
2050	isn't much more missing.	—
2051	>> No.	>> Non.
2052	>> Okay. And and when when you know	>> Et quand, tu sais, les Californiens disent
2053	Californians tell us, "Oh, but AI is	« L’IA va augmenter la productivité, résoudre tout ça ! »,
2054	going to increase productivity and solve	—
2055	this." And nobody asked you for that.	Personne ne t’a rien demandé !
2056	Honestly, I never elected you to decide	Je ne t’ai jamais élu pour décider
2057	on my behalf that, you know, getting a	de me faire répondre par une machine
2058	machine to answer me on a call center is	dans un centre d’appels.
2059	better for me. I really didn't. Okay?	Ce n’est pas ce que j’ai voulu.
2060	And and because those unelected	Et, comme ces gens non élus
2061	individuals are making all the	prennent toutes les décisions,
2062	decisions, they're selling those	ils nous les “vendent” par les médias.
2063	decisions to us through what media.	—
2064	Okay? All lies from A to Z. None of it	Ce ne sont que des mensonges, d’un bout à l’autre.
2065	is what you need.	Rien de cela n’est ce dont on a besoin.
2066	And and interestingly, you know me, I I	Et, tu me connais, c’est amusant :
2067	this year I failed. Unfortunately, I	cette année, j’ai échoué.
2068	won't be able to do it. But I normally	Je n’ai pas pu faire ma retraite
2069	do a 40 days silent retreat in nature.	de 40 jours dans la nature.
2070	Okay? And you know what? Even as I go to	Mais tu sais quoi ? Même quand j’y vais,
2071	those nature places, I'm so well trained	je suis tellement conditionné que,
2072	that unless I have a a waitro nearby,	s’il n’y a pas un Waitrose pas loin,
2073	I'm not able to like I I'm I'm in	je n’arrive pas à me détendre.
2074	nature, but I need to be able to drive	Je suis en pleine nature, et pourtant il me faut
2075	20 minutes to get my rice cakes. Like	pouvoir rouler 20 minutes pour des galettes de riz !
2076	what? What? who was taught me that this	Qui m’a appris que c’était ça, bien vivre ?
2077	is the way to live. All of the media	Tous les médias, tous les messages
2078	around me, all of the of the of the	autour de moi
2079	messages that I get all the time, try to	me répètent sans cesse
2080	sit back and say, "What if life had	que “Vivre, c’est ça”. Alors que si la vie offrait
2081	everything?	tout ce qu’il faut,
2082	What if I had everything I needed? I	et si j’avais tout ce dont j’ai besoin ?
2083	could read. I could uh, you know, do my	Je pourrais lire, faire de l’artisanat,
2084	handcrafts and hobbies. I could, you	de la mécanique, restaurer
2085	know, fix my, you know, restore classic	des voitures anciennes, non pour l’argent
2086	cars. Not because I need the money, but	mais pour le plaisir. Je pourrais créer des IA
2087	because it's just a beautiful hobby. I	pour aider les gens dans leurs relations,
2088	could, you know, uh, build AIS to help	et les offrir gratuitement.
2089	people with their long-term committed	—
2090	relationships, but really price it for	—
2091	free. What if	Et si on faisait cela,
2092	What if would you still insist on making	insisterais‑tu encore pour gagner de l’argent ?
2093	money?	—
2094	I think no. I think a few of us will	Je pense que non. Quelques‑uns, oui,
2095	still and they will still crush the rest	et ils écraseront les autres.
2096	of us and hopefully soon the AI will	Mais bientôt, peut‑être, l’IA les écrasera eux.
2097	crush them.	—
2098	Right? That is the problem with your	Voilà le vrai problème de notre monde.
2099	world today. I will tell you hands down	Je peux te le dire franchement :
2100	the problem with with our world today is	le problème, c’est le « A » dans “face RIP”.
2101	the A in face RIPs.	Ce « A », c’est l’accountability,
2102	It's the A in face RIP. It's it's	la responsabilité.
2103	accountability. The problem with our	Le vrai problème, c’est qu’au sommet on ment,
2104	world today, as I said, the top is lying	en bas on croit,
2105	all the time. The bottom is gullible	et personne n’est responsable.
2106	cheerleaders and there is no	—
2107	accountability. You cannot hold anyone	On ne peut aujourd’hui tenir
2108	in our world accountable today. Okay?	personne responsable.
2109	You cannot hold someone that develops an	On ne peut pas demander de comptes à
2110	AI that has the power to completely flip	celui qui crée une IA capable
2111	our world upside down. You cannot hold	de bouleverser le monde.
2112	them accountable and say why did you do	Tu ne peux pas lui demander “pourquoi ?”
2113	this? You cannot hold them accountable	ni lui ordonner d’arrêter.
2114	and tell them to stop doing this. You	Tu vois les guerres, les morts par milliers.
2115	look at the world the wars around the	—
2116	world. Million hundreds of thousands of	Il meurt des centaines de milliers de personnes.
2117	people are dying. Okay. And you know and	Eh bien, la Cour internationale dit :
2118	international court of justice will say	“C’est un crime de guerre.”
2119	oh this is war crimes. You can't hold	Mais personne n’est responsable.
2120	anyone accountable. Okay. You have 51%	—
2121	of the US today is saying stop that	51 % des Américains disent : “Arrêtez !”
2122	51% change their their their lawy their	51 % changent d’avis sur les dépenses de guerre,
2123	view that that their money shouldn't be	—
2124	spent on wars abroad. Okay. You can't	mais rien ne change. Aucun pouvoir citoyen.
2125	hold anyone accountable. Trump can do	Trump fait ce qu’il veut :
2126	whatever he wants. He starts tariffs	il impose des tarifs douaniers
2127	which is against the the constitution of	contrairement à la Constitution,
2128	the US without consulting with the	sans consulter le Congrès.
2129	Congress. You can't hold him	Et personne ne peut le sanctionner.
2130	accountable. They say they're not going	Ils disent : “On ne montrera pas les fichiers Epstein.”
2131	to show the Epstein files. You can't	On ne peut rien y faire.
2132	hold them accountable. It's quite	—
2133	interesting in in Arabic we have that	C’est amusant : en arabe on a un proverbe
2134	proverb that says the highest of your	qui dit : “Monte ton plus noble cheval.”
2135	horses you can go and ride. I'm not	—
2136	going to change my mind. Okay. And	Autrement dit : “Vas‑y, fais le fier, je ne changerai pas d’avis.”
2137	that's truly	—
2138	>> what does that mean?	>> Qu’est‑ce que ça veut dire ?
2139	>> So basically people in the in the old	>> À l’époque, en Arabie, on montait son plus beau cheval
2140	Arabia they would ride the horse to you	pour montrer sa puissance.
2141	know to exert their power if you want.	—
2142	So go ride your highest horse. You're	Donc, “monte ton plus noble cheval” veut dire
2143	not going to change my mind.	“tu ne me feras pas changer d’avis”.
2144	>> Oh okay.	>> Ah, d’accord.
2145	>> Right. And and the truth is that's I	>> Oui. Et c’est exactement ce que nos dirigeants
2146	think that's what our politicians today	ont compris.
2147	have discovered. What our	Nos oligarques, nos géants de la tech
2148	oligarchs have discovered what our uh	l’ont compris aussi :
2149	tech oligarchs have discovered is that I	ils n’ont plus besoin de se soucier
2150	don't even need to worry about the	de l’opinion publique.
2151	public opinion anymore. Okay, at the	—
2152	beginning I would have to say ah this is	Avant, ils disaient : “C’est pour la démocratie, la liberté.”
2153	for democracy and freedom and I have the	“On a le droit de se défendre.”
2154	right to defend myself and you know all	—
2155	of that crap and then eventually when	Mais quand le peuple dit : “Ça suffit, allez trop loin !”,
2156	the world wakes up and says no no hold	ils répondent :
2157	on hold on you're going too far they go	“Monte ton cheval, tu ne me changeras pas.”
2158	like yeah go ride your highest horse I	—
2159	don't care you can't change me there is	Je m’en fiche, tu ne me changeras pas.
2160	no constitution there is no ability for	Il n’y a plus de Constitution, plus aucun moyen
2161	any any citizen to do anything	d’action pour le citoyen.
2162	>> is it possible to have a society where	>> Est‑il possible d’avoir une société
2163	like the one you describe where	comme celle que tu décris,
2164	there isn't hierarchies because it	sans hiérarchie ?
2165	appears to me that humans	Parce qu’il me semble que les humains
2166	assemble hierarchies very very quickly	créent spontanément des hiérarchies,
2167	very naturally and the minute you have a	très vite, naturellement. Dès qu’il y en a une,
2168	hierarchy you have many of the problems	tous ces problèmes reviennent :
2169	that you've described where there's a	haut, bas, pouvoir, impuissance.
2170	top and a bottom and the top have a lot	—
2171	of power and the bottom	—
2172	>> so so the mathematics mathematically is	>> Mathématiquement, c’est fascinant.
2173	actually quite interesting what I call	Il y a ce que j’appelle “la pertinence de base”.
2174	the uh the baseline relevance so so	—
2175	think of it this way say the average	Imaginons une moyenne d’intelligence humaine,
2176	human is an IQ of 100.	un QI de 100.
2177	>> Yeah.	>> Oui.
2178	>> Okay. I tend to believe that when I use	>> OK. Quand j’utilise mes IA aujourd’hui,
2179	my AIS today,	je leur “emprunte” environ 50 à 80 points de QI.
2180	I borrow around 50 to 80 IQ points. I	—
2181	say that because I've worked with people	J’ai déjà travaillé avec des gens ayant 80 points de plus,
2182	that had 50 to 80 IQ points more than	et je vois la différence.
2183	me. And I now can see that I can sort of	Maintenant, avec une IA, j’arrive presque à leur niveau.
2184	stand my my place.	—
2185	50 50 IQ points, by the way, is enormous	50 points de QI, c’est énorme.
2186	because IQ is exponential. So the the	Le QI est exponentiel : les derniers 50 sont plus puissants
2187	last 50 are bigger than my entire IQ,	que les 100 premiers.
2188	right?	—
2189	If I borrow 50 IQ points on top of say	Si j’ajoute 50 points à mes 100, c’est +30 %.
2190	100 that I have, that's 30%. If I can	Si j’en emprunte 100, c’est +50 %.
2191	borrow 100 IQ, that's 50%. That	Donc j’ai presque doublé mon intelligence.
2192	that's so, you know, basically doubling	—
2193	my intelligence. But if I can borrow	Mais si je peux emprunter 4 000 points
2194	4,000 IQ points	d’ici 3 ans,
2195	in 3 years time, my IQ itself, my base	alors mon QI “de base” devient insignifiant.
2196	is irrelevant. Whether you are smarter	Qu’importe que tu aies 20 ou 50 points de plus.
2197	than me by 20 or 30 or 50 which in our	Aujourd’hui, cela fait une différence,
2198	world today made a difference	demain, plus aucune.
2199	in the future if we can all augment with	Quand tous seront augmentés de 4 000 points,
2200	4,000 I end up with 4,100 another ends	j’aurai 4 100, toi 4 130 : égalité.
2201	up with 400 4, you know 130 really	—
2202	doesn't make much difference. Okay. And	La différence deviendra négligeable.
2203	because of that the difference between	Et dès lors, la différence entre
2204	all of humanity and the augmented	l’humain et l’intelligence augmentée
2205	intelligence	—
2206	is going to be irrelevant. So all of us	n’aura plus de sens. Nous serons tous égaux.
2207	suddenly become equal and and this also	Et sur le plan économique aussi.
2208	happens economically. All of us become	Nous deviendrons tous des paysans.
2209	peasants.	—
2210	And I never wanted to tell you that	Je ne voulais pas te le dire, au risque de t’affoler,
2211	because I think it will make you run	parce que tu te mettrais à courir plus vite.
2212	faster. Okay? But unless you're in the	Mais à moins d’être dans le top 0,1 %,
2213	top.1%,	tu es un paysan.
2214	you're a peasant. There is no middle	Il n’y aura plus de classe moyenne.
2215	class. There is, you know, if a CEO can	Si un CEO peut être remplacé par l’IA,
2216	be replaced by an AI, all of our middle	alors toute la classe moyenne disparaît.
2217	class is going to disappear.	—
2218	>> What are you telling me?	>> Qu’est‑ce que tu veux dire ?
2219	All of us will be equal and it's up to	Nous serons tous égaux, et ce sera à nous
2220	all of us to create the society that we	de créer la société dans laquelle
2221	want to live in	nous voulons vivre.
2222	>> which is a good thing	>> Ce qui est une bonne chose.
2223	>> 100%. But that society is not	>> 100 %. Mais cette société ne sera pas capitaliste.
2224	capitalism.	—
2225	>> What is it?	>> Et ce sera quoi, alors ?
2226	>> Unfortunately, it's much more socialism.	>> Malheureusement, ce sera bien plus socialiste,
2227	It's much more hunter gatherer. Okay.	beaucoup plus proche des chasseurs‑cueilleurs.
2228	It's much more communionike if you want.	Une société presque “communielle”, si tu veux,
2229	This is a society where humans connect	où les humains se relient entre eux,
2230	to humans, connect to nature, connect to	à la nature, à la terre, au savoir,
2231	the land, connect to knowledge, connect	et à la spiritualité.
2232	to spirituality. H where all that we	—
2233	wake up every morning worried about	Et tout ce qui nous inquiète aujourd’hui
2234	doesn't feature anymore	n’existera plus.
2235	and it's a it's a better world believe	Et crois‑moi, ce sera un monde meilleur.
2236	it or not	—
2237	>> and are you	>> Et tu crois qu’on va y arriver ?
2238	>> we have to transition to it	>> Il faut y passer, oui.
2239	>> okay so in such a world which I guess is	>> D’accord. Donc, dans un tel monde, ton utopie,
2240	your version of the utopia that we can	quand je me lèverai le matin, je ferai quoi ?
2241	get to when I wake up in the morning	
2242	what do I do	—
2243	>> what do you do today	>> Que fais‑tu aujourd’hui ?
2244	>> I woke up this morning I spent a lot of	>> Ce matin, j’ai passé beaucoup de temps avec mon chien,
2245	time with my dog cuz my dog is sick as	parce qu’il est malade.
2246	>> you're going to do that too	>> Tu pourras toujours faire ça.
2247	>> yeah I was stroking him a lot and then I	>> Oui, je l’ai beaucoup caressé,
2248	fed him and he sick again and I just	je l’ai nourri, il a encore vomi,
2249	thought, "Oh god." So I spoke to the	je me suis dit : “Mon dieu”, puis j’ai appelé le véto.
2250	vet.	—
2251	>> You spend a lot of time with your other	>> Tu passeras aussi du temps avec ton autre chien.
2252	dog. You can do that, too.	Tu pourras faire pareil.
2253	>> Okay.	>> D’accord.
2254	>> Right.	>> Voilà.
2255	>> But then I was very excited to come	>> Mais ensuite, j’étais très heureux de venir ici,
2256	here, do this, and after this I'm going	faire cette interview. Après, je vais travailler.
2257	to work. It's Saturday, but I'm going to	C’est samedi, mais j’irai au bureau.
2258	go downstairs in the office and work.	—
2259	>> Yeah. So six hours of the day so far are	>> D’accord, donc six heures de ta journée pour tes chiens et moi.
2260	your dogs and me.	—
2261	>> Yeah.	>> Oui.
2262	>> Good. You can do that still.	>> Très bien. Tu pourras continuer à faire ça.
2263	>> And then build my business.	>> Et ensuite développer mon entreprise.
2264	>> You You may not need to build your	>> Tu n’auras peut‑être plus besoin de la développer.
2265	business,	—
2266	>> but I enjoy it.	>> Mais j’aime ça.
2267	>> Yeah. Then do it. If you enjoy it, do	>> Alors fais‑le. Si tu aimes ça, fais‑le.
2268	it. You may wake up and then, you know,	Tu pourras aussi te lever, plutôt faire du sport,
2269	instead of building your business, you	lire, jouer, ou parler avec une IA
2270	may invest in your body a little more,	pour apprendre quelque chose.
2271	go to the gym a little more, go play a	Ce n’est pas une mauvaise vie.
2272	game, go read a book, go prompt an AI	C’est la vie de nos grands‑parents.
2273	and learn something. It's not a horrible	—
2274	life. It's the life of your	—
2275	grandparents.	—
2276	It's just two generations ago where	C’était il y a deux générations :
2277	people went to work before the invention	les gens travaillaient avant l’inflation du “toujours plus”.
2278	of more. Remember, huh? people who who	Tu te rappelles ? Ceux qui ont commencé dans les 50s–60s
2279	started working in the 50s and 60s, they	—
2280	worked to make enough money to live a	travaillaient juste de quoi vivre correctement,
2281	reasonable life, went home at 5:00 p.	rentraient à 17 h,
2282	p.m. had tea with their with their loved	prenaient le thé en famille,
2283	ones, had a wonderful dinner around the	dînaient tous ensemble,
2284	table, did a lot of things, you know, uh	passèrent la soirée à vivre,
2285	for the rest of the evening and enjoyed	et profitaient de la vie.
2286	life.	—
2287	>> Some of them	>> Certains, oui,
2288	>> in the 50s and 60s, there were still	>> dans les années 50‑60, il y avait encore
2289	people that were	—
2290	>> correct. And I think it's a very	>> c’est vrai. Et je trouve la question fascinante :
2291	interesting question.	—
2292	uh how many of them and I really really	combien ? Je me demande sincèrement
2293	am I actually wonder if people will tell	si 99 % des gens
2294	me do we think that 99% of the world	seraient incapables de vivre sans travailler,
2295	cannot live without working or that 99%	ou si 99 % en seraient heureux.
2296	of the world would happily live without	
2297	working	—
2298	>> what do you think	>> Qu’en penses‑tu ?
2299	>> I think if we if you give me other	>> Je pense que si tu donnes une autre raison d’être
2300	purpose	que “le travail”,
2301	you know we we defined our purpose as	—
2302	work that's a capitalist lie	c’est un mensonge du capitalisme.
2303	>> was there ever a time in human history	>> A‑t‑il déjà existé, dans l’histoire humaine,
2304	where our purpose wasn't work	un temps où notre but n’était pas le travail ?
2305	>> 100%.	>> Oui, bien sûr.
2306	>> When was that?	>> Quand ?
2307	>> All through human history until the	>> Pendant toute l’Histoire,
2308	invention of Moore.	jusqu’à l’invention du “toujours plus”.
2309	>> I thought my ancestors were out hunting	>> Je pensais que mes ancêtres chassaient toute la journée.
2310	all day.	—
2311	>> No, they went out hunting once a week.	>> Non, ils chassaient une fois par semaine,
2312	They fed the tribe for the week. They	ils nourrissaient la tribu,
2313	gathered for a couple of hours every	se rassemblaient quelques heures par jour.
2314	day. Farmers, you know, saw the seeds	Les paysans plantaient puis attendaient des mois.
2315	and and waited for months at on end.	—
2316	>> What did they do with the rest of the	>> Et ils faisaient quoi le reste du temps ?
2317	time?	—
2318	>> They connected as humans. They explored.	>> Ils se connectaient entre humains, exploraient,
2319	They uh were curious. They discussed	étaient curieux, parlaient des étoiles,
2320	spirituality and the stars. They they	de spiritualité. Ils vivaient,
2321	they lived. They hugged. They made love.	s’embrassaient, faisaient l’amour, vivaient.
2322	They lived.	—
2323	>> They killed each other a lot.	>> Ils se tuaient aussi beaucoup.
2324	>> They they still kill each other today.	>> Ils se tuent encore aujourd’hui.
2325	>> Yeah. That's what I'm saying. So	>> Oui, c’est bien ça que je dis.
2326	>> to take that out of the equation, if you	>> Si on met ça de côté,
2327	look at how	—
2328	>> and by the way that actually that	>> d’ailleurs cette remarque rejoint
2329	statement again, one of the of the 25	une de mes “25 astuces” sur la vérité :
2330	tips I talk about uh to to tell	les mots comptent.
2331	the truth is words mean a lot. No,	Les humains ne se tuaient pas “beaucoup”.
2332	humans did not kill each other a lot.	C’étaient quelques chefs, généraux,
2333	Very few generals instructed humans or	ou chefs de tribus,
2334	tribe leaders instructed lots of humans	qui ordonnaient aux autres de s’entretuer.
2335	to kill each other. But if you leave	Mais laissés seuls,
2336	humans alone, I tend to believe 99 98%	je crois que 98 % des gens
2337	of the people I know, let me just take	n’iraient jamais frapper
2338	that sample, wouldn't hit someone in the	quelqu’un au visage.
2339	face. And if someone attempted to hit	Et s’ils étaient attaqués, ils se défendraient
2340	them in the face, they'd defend	sans riposter.
2341	themselves but wouldn't attack back.	—
2342	Most humans are okay. Most of us are	La plupart des humains sont bons.
2343	wonderful beings.	Nous sommes, pour la majorité, formidables.
2344	Most of us have no,	—
2345	you know, yeah, you know, most people	La plupart n’ont pas besoin d’une Ferrari.
2346	don't don't need a Ferrari. They want a	—
2347	Ferrari because it gets sold to them all	On leur en vend le rêve sans cesse.
2348	the time. But if there were no Ferraris	Mais s’il n’y avait pas de Ferrari
2349	or everyone had a Ferrari, people	ou si tout le monde en avait une,
2350	wouldn't care.	personne n’en voudrait plus.
2351	Which, by the way, that is the world	Et c’est précisément le monde qui arrive :
2352	we're going into. There will be no	il n’y aura plus de Ferrari,
2353	Ferraris or everyone had Ferraris,	ou tout le monde en aura.
2354	right? n you know the majority of	—
2355	humanity will never have the income on	La majorité vivra d’un revenu universel
2356	UBI to to buy something super expensive.	insuffisant pour le superflu.
2357	Only the very top guys in Elysium will	Seuls les plus riches, dans leur “Elysium”,
2358	be you know driving cars that are made	auront des voitures faites pour eux
2359	for them by the AI or not even driving	par l’IA — ou ne conduiront plus.
2360	anymore. Okay. Or	—
2361	you know again sadly ide from an	Encore une fois, idéologiquement,
2362	ideology point of view it's a strange	c’est étrange, mais on aura
2363	place but you'll get communism that	un communisme qui fonctionne.
2364	functions.	—
2365	The problem with communism is that	Le problème du communisme, c’est qu’il n’a jamais
2366	didn't it didn't function. It didn't	fonctionné, qu’il n’a pas su pourvoir
2367	provide for for its society. But the	aux besoins de la société.
2368	concept was you know what everyone gets	Mais son idée, que tout le monde ait
2369	their needs. And I don't say that	de quoi vivre, n’est pas mauvaise.
2370	supportive of either society. I don't	—
2371	say that because I dislike capitalism. I	Je ne dis pas ça par anti‑capitalisme.
2372	always told you I'm a capitalist. I want	Je t’ai toujours dit : je suis capitaliste.
2373	to end my life with 1 billion happy and	Je veux finir ma vie avec un milliard de gens heureux,
2374	I use capitalist methods to get there.	et j’utilise des méthodes capitalistes pour y arriver.
2375	The objective is not dollars. The	L’objectif n’est pas l’argent,
2376	objective is number of happy people.	mais le nombre de gens heureux.
2377	>> Do you think there'll be My girlfriend,	>> Tu penses que… Ma petite amie — elle a toujours raison —
2378	she's always bloody right. I've said	je l’ai déjà dit dans ce podcast.
2379	this a few times on this podcast. If	Si tu écoutes souvent, tu m’as déjà entendu le dire :
2380	you've listened before, you've probably	je ne lui dis pas assez sur le moment,
2381	heard me say this. I don't tell her	mais après coup, je constate qu’elle avait raison.
2382	enough in the moment, but I figure out	—
2383	from speaking to experts that she's so	Et tous les experts que j’ai reçus me confirment
2384	fucking right. She like predicts things	qu’elle a souvent raison : elle prédit les choses
2385	before they happen. And one of her	avant qu’elles n’arrivent.
2386	predictions that she's been saying to me	Une de ses prédictions, depuis deux ans, c’est
2387	for the last two years, which in my head	—
2388	I've been thinking now, I don't I don't	au début je n’y croyais pas vraiment,
2389	believe that, but now maybe I'm thinking	mais maintenant je me dis : peut‑être qu’elle a raison.
2390	she's tr she's telling the truth. I hope	J’espère qu’elle écoutera cet épisode.
2391	she's going to listen to this one is she	—
2392	keeps saying to me, she's been saying	Elle ne cesse de me dire depuis deux ans
2393	for the last two years, she was there's	qu’il va y avoir une grande division
2394	going to be a big split in society. She	dans la société.
2395	was and the way she describes it is	Elle la décrit ainsi :
2396	she's saying like there's going to be	il y aura deux groupes :
2397	two groups of people. the people that	ceux qui choisiront un mode de vie
2398	split off and go for this almost	chasseur‑cueilleur, connecté, communautaire,
2399	huntergatherer	—
2400	community centric connection centric	centré sur la communauté et le lien humain,
2401	utopia and then there's going to be this	et les autres,
2402	other group of people who pursue	ceux qui poursuivront la technologie,
2403	you know the technology and the AI and	l’IA, l’optimisation,
2404	the optimization and get the brain chips	les implants cérébraux —
2405	cuz like there's nothing on earth that's	il n’y a rien au monde
2406	going to persuade my girlfriend to get	qui convaincra ma copine d’en avoir un.
2407	the computer brain chips%	—
2408	>> but there will be people that go for it	>> Mais certains le feront, eux.
2409	and they'll have the highest IQs and	Ils auront les QI les plus hauts,
2410	they'll be the most productive by	seront les plus productifs selon
2411	whatever objective measure of	n’importe quelle mesure possible,
2412	productivity you want to apply and she's	et elle est convaincue qu’il y aura
2413	very convinced there's going to be this	une scission de la société.
2414	splitting of society.	—
2415	>> So there was there was a I don't know if	>> Justement, il y a — je ne sais pas si tu connais —
2416	you had Hugo Dearis here.	Hugo De Garis.
2417	>> No.	>> Non.
